,STNAME,CTYNAME,POP2020,POP2015,POP2010,POPGROWTH,WORK2020,WORK2015,WORK2010,WORKGROWTH,TYPE,DISTRESSED
1356,Minnesota,Mahnomen County,5473,5428.0,5440.0,0.6066176470588269,3037.0,3049.0,3199.0,-5.0640825257893045,R,A
1357,Minnesota,Marshall County,9321,9410.0,9440.0,-1.2605932203389791,5409.0,5726.0,5811.0,-6.917914300464634,R,A
1358,Minnesota,Martin County,19484,20041.0,20805.0,-6.349435231915401,11151.0,12043.0,12770.0,-12.678151918559122,R,A
1359,Minnesota,Meeker County,23341,23048.0,23333.0,0.03428620408862937,13845.0,14102.0,14570.0,-4.975978037062456,R,B
1360,Minnesota,Mille Lacs County,26146,25482.0,26073.0,0.27998312430483896,16150.0,15963.0,16423.0,-1.6623028679291219,R,N
1361,Minnesota,Morrison County,33187,32770.0,33244.0,-0.1714595114907902,20027.0,20535.0,21155.0,-5.332072796029308,R,A
1362,Minnesota,Mower County,40150,39497.0,39209.0,2.3999591930424113,24318.0,24243.0,24193.0,0.5166783780432338,R,N
1363,Minnesota,Murray County,8155,8395.0,8697.0,-6.23203403472462,4511.0,4876.0,5176.0,-12.847758887171556,R,A
1364,Minnesota,Nicollet County,34482,33545.0,32758.0,5.262836559008477,22504.0,22489.0,22657.0,-0.6752879904665221,R,N
1365,Minnesota,Nobles County,21400,21754.0,21424.0,-0.11202389843166793,12637.0,13419.0,13399.0,-5.686991566534816,R,A
1366,Minnesota,Norman County,6338,6623.0,6832.0,-7.23067915690867,3708.0,3974.0,4027.0,-7.921529674695805,R,A
1367,Minnesota,Olmsted County,159298,151492.0,144535.0,10.214134984605794,101307.0,98022.0,95550.0,6.025117739403463,S,N
1368,Minnesota,Otter Tail County,58741,57539.0,57291.0,2.5309385418303076,33396.0,34271.0,35101.0,-4.8574114697586985,R,B
1369,Minnesota,Pennington County,13874,14258.0,13971.0,-0.6942953260325013,8568.0,9108.0,8961.0,-4.385671242048883,R,B
1370,Minnesota,Pine County,29359,29051.0,29715.0,-1.1980481238431762,18311.0,18723.0,19435.0,-5.783380499099566,R,A
1371,Minnesota,Pipestone County,9121,9302.0,9606.0,-5.048927753487408,5177.0,5434.0,5732.0,-9.68248429867411,R,A
1372,Minnesota,Polk County,30900,31519.0,31639.0,-2.3357248964885113,18704.0,19865.0,20249.0,-7.630006420070123,R,A
1373,Minnesota,Pope County,11277,10930.0,10971.0,2.789171452009853,6446.0,6488.0,6709.0,-3.920107318527355,R,B
1374,Minnesota,Ramsey County,547903,536838.0,509364.0,7.566102040976586,357323.0,359302.0,349513.0,2.234537771127254,U,N
1375,Minnesota,Red Lake County,4046,4027.0,4078.0,-0.7846983815595898,2354.0,2423.0,2527.0,-6.846062524732888,R,A
1376,Minnesota,Redwood County,15079,15427.0,16079.0,-6.219292244542574,8711.0,9107.0,9587.0,-9.137373526650672,R,A
1377,Minnesota,Renville County,14403,14797.0,15685.0,-8.173414089894804,8505.0,9060.0,9699.0,-12.310547479121558,R,A
1378,Minnesota,Rice County,67084,65336.0,64231.0,4.441780448692989,44227.0,44092.0,43966.0,0.5936405404175948,R,N
1379,Minnesota,Rock County,9301,9456.0,9658.0,-3.696417477738667,5518.0,5611.0,5768.0,-4.334257975034673,R,B
1380,Minnesota,Roseau County,15117,15619.0,15561.0,-2.853287063813381,9319.0,9960.0,10045.0,-7.227476356396211,R,A
1381,Minnesota,St. Louis County,198538,200383.0,200143.0,-0.8019266224649324,126717.0,133057.0,135998.0,-6.824365064192117,S,A
1382,Minnesota,Scott County,150689,141372.0,130514.0,15.458111773449602,100223.0,94353.0,87259.0,14.85692020307361,S,N
1383,Minnesota,Sherburne County,98811,91441.0,88800.0,11.273648648648638,65654.0,61594.0,59866.0,9.66825911201683,R,N
1384,Minnesota,Sibley County,14715,14893.0,15257.0,-3.5524677197352084,9163.0,9330.0,9510.0,-3.648790746582542,R,B
1385,Minnesota,Stearns County,162038,156068.0,150768.0,7.475061020906293,104862.0,104628.0,103445.0,1.3698100439847316,S,N
1386,Minnesota,Steele County,36596,36628.0,36497.0,0.2712551716579359,22380.0,22889.0,23270.0,-3.824666953158573,R,B
1387,Minnesota,Stevens County,9765,9886.0,9705.0,0.6182380216383399,6260.0,6542.0,6405.0,-2.2638563622170205,R,B
1388,Minnesota,Swift County,9176,9379.0,9759.0,-5.973972743108924,5356.0,5616.0,6054.0,-11.529567228278825,R,A
1389,Minnesota,Todd County,24732,24318.0,24894.0,-0.6507592190889366,14114.0,14653.0,15506.0,-8.977170127692503,R,A
1390,Minnesota,Traverse County,3218,3376.0,3535.0,-8.967468175388971,1811.0,1969.0,1993.0,-9.131961866532867,R,A
1391,Minnesota,Wabasha County,21642,21392.0,21672.0,-0.1384274640088612,12795.0,13255.0,13871.0,-7.757191262345897,R,A
1392,Minnesota,Wadena County,13807,13664.0,13816.0,-0.0651418645049251,7865.0,7959.0,8200.0,-4.085365853658541,R,B
1393,Minnesota,Waseca County,18550,18932.0,19145.0,-3.1078610603290646,11592.0,12190.0,12504.0,-7.293666026871404,R,A
1394,Minnesota,Washington County,265476,250482.0,238933.0,11.108971971222047,170679.0,165930.0,161671.0,5.571809415417728,S,N
1395,Minnesota,Watonwan County,10792,11013.0,11195.0,-3.5998213488164343,6282.0,6686.0,6802.0,-7.6448103498970905,R,A
1396,Minnesota,Wilkin County,6161,6369.0,6591.0,-6.5240479441662895,3777.0,4062.0,4140.0,-8.768115942028986,R,A
1397,Minnesota,Winona County,50485,50859.0,51432.0,-1.8412661378130357,33920.0,35471.0,36392.0,-6.792701692679715,R,A
1398,Minnesota,Wright County,140249,131029.0,125093.0,12.115785855323647,89833.0,84731.0,81455.0,10.285433675035293,S,N
1399,Minnesota,Yellow Medicine County,9580,9847.0,10429.0,-8.140761338575132,5684.0,6008.0,6401.0,-11.20137478518981,R,A
1400,Mississippi,Adams County,30275,31574.0,32581.0,-7.077744697830024,19168.0,20618.0,21608.0,-11.292114031840061,R,A
1401,Mississippi,Alcorn County,36889,37302.0,37109.0,-0.5928480961491789,23053.0,23625.0,23660.0,-2.5655114116652555,R,B
1402,Mississippi,Amite County,12205,12553.0,13137.0,-7.094466012027101,7102.0,7681.0,8297.0,-14.402796191394485,R,A
1403,Mississippi,Attala County,18004,18674.0,19483.0,-7.591233382949236,10732.0,11254.0,11916.0,-9.936220208123537,R,A
1404,Mississippi,Benton County,8351,8164.0,8696.0,-3.967341306347749,5268.0,5169.0,5585.0,-5.675917636526407,R,N
1405,Mississippi,Bolivar County,30142,33233.0,34104.0,-11.617405582922824,18724.0,21599.0,22754.0,-17.711171662125334,R,A
1406,Mississippi,Calhoun County,14241,14636.0,14965.0,-4.837955228867353,8761.0,9086.0,9388.0,-6.678738815509155,R,A
1407,Mississippi,Carroll County,9732,10209.0,10606.0,-8.240618517820097,5882.0,6331.0,6899.0,-14.741266850268154,R,A
1408,Mississippi,Chickasaw County,16951,17389.0,17436.0,-2.7816012846983207,10328.0,10961.0,11127.0,-7.18073155387795,R,A
1409,Mississippi,Choctaw County,8063,8372.0,8571.0,-5.92696301481741,4788.0,5140.0,5366.0,-10.771524412970557,R,A
1410,Mississippi,Claiborne County,8911,9211.0,9579.0,-6.973588057208479,5837.0,6241.0,6567.0,-11.116186995583977,R,A
1411,Mississippi,Clarke County,15299,16021.0,16723.0,-8.515218561262927,9263.0,9987.0,10581.0,-12.456289575654477,R,A
1412,Mississippi,Clay County,19352,20019.0,20569.0,-5.916670718070883,12066.0,12796.0,13279.0,-9.134724000301231,R,A
1413,Mississippi,Coahoma County,21564,24525.0,26111.0,-17.41411665581556,13169.0,15567.0,16670.0,-21.001799640071983,R,A
1414,Mississippi,Copiah County,27933,28868.0,29436.0,-5.105992662046477,17575.0,18586.0,19337.0,-9.112064953198528,R,A
1415,Mississippi,Covington County,18518,19253.0,19578.0,-5.4142404740014305,11533.0,12152.0,12452.0,-7.380340507548988,R,A
1416,Mississippi,DeSoto County,188275,173470.0,161797.0,16.364951142481022,124227.0,115205.0,107529.0,15.52883408196859,S,N
1417,Mississippi,Forrest County,75009,75642.0,74944.0,0.08673142613151441,49575.0,51105.0,51425.0,-3.597472046669903,R,B
1418,Mississippi,Franklin County,7657,7734.0,8105.0,-5.527452190006166,4601.0,4814.0,5082.0,-9.464777646595824,R,A
1419,Mississippi,George County,24425,23391.0,22653.0,7.822363483865269,15327.0,14933.0,14741.0,3.975306966962888,R,N
1420,Mississippi,Greene County,13477,13545.0,14384.0,-6.3056173526140125,9245.0,9338.0,10180.0,-9.184675834970534,R,A
1421,Mississippi,Grenada County,20610,21461.0,21837.0,-5.618903695562583,12710.0,13605.0,14208.0,-10.543355855855852,R,A
1422,Mississippi,Hancock County,48000,46360.0,44102.0,8.838601423971703,30162.0,29966.0,28852.0,4.5404131429363614,R,N
1423,Mississippi,Harrison County,208801,200880.0,187868.0,11.142397853812259,134200.0,132455.0,127301.0,5.419438967486512,S,N
1424,Mississippi,Hinds County,227966,244321.0,245717.0,-7.224164384230636,148067.0,163251.0,165605.0,-10.590259955919201,S,A
1425,Mississippi,Holmes County,16726,18362.0,19406.0,-13.81016180562713,10558.0,11794.0,12440.0,-15.128617363344055,R,A
1426,Mississippi,Humphreys County,7827,8707.0,9333.0,-16.136290581806488,4760.0,5389.0,5927.0,-19.689556267926434,R,A
1427,Mississippi,Issaquena County,1220,1337.0,1386.0,-11.976911976911975,908.0,988.0,967.0,-6.101344364012407,R,A
1428,Mississippi,Itawamba County,23261,23546.0,23418.0,-0.6704244598172315,14860.0,15256.0,15311.0,-2.9455946704983305,R,B
1429,Mississippi,Jackson County,143802,141443.0,139479.0,3.0993913062181466,92792.0,92895.0,92969.0,-0.19038604265938508,S,B
1430,Mississippi,Jasper County,16332,16549.0,17013.0,-4.002821371892084,9777.0,10304.0,10950.0,-10.712328767123292,R,A
1431,Mississippi,Jefferson County,6997,7507.0,7723.0,-9.400492036773278,4388.0,4950.0,5263.0,-16.625498764962956,R,A
1432,Mississippi,Jefferson Davis County,10890,11633.0,12466.0,-12.642387293438151,6507.0,7306.0,8035.0,-19.016801493466083,R,A
1433,Mississippi,Jones County,67993,68664.0,67819.0,0.2565652693198084,41716.0,43129.0,43430.0,-3.946580704582081,R,B
1434,Mississippi,Kemper County,9521,10108.0,10454.0,-8.924813468528791,5956.0,6605.0,6829.0,-12.783716503148334,R,A
1435,Mississippi,Lafayette County,54408,52841.0,47574.0,14.364989279858742,38477.0,38791.0,35140.0,9.496300512236777,R,N
1436,Mississippi,Lamar County,64165,61034.0,56109.0,14.357767916020592,41708.0,40619.0,37717.0,10.581435426995789,R,N
1437,Mississippi,Lauderdale County,73751,78422.0,80395.0,-8.264195534548168,46106.0,50409.0,52530.0,-12.229202360555869,R,A
1438,Mississippi,Lawrence County,12480,12694.0,12928.0,-3.4653465346534684,7607.0,7976.0,8329.0,-8.66850762396446,R,A
1439,Mississippi,Leake County,22741,22774.0,23730.0,-4.167720185419299,14320.0,14449.0,14916.0,-3.9957093054438175,R,B
1440,Mississippi,Lee County,85466,84762.0,82877.0,3.1239065120600484,54639.0,54693.0,53812.0,1.5368319333977531,R,N
1441,Mississippi,Leflore County,27854,30260.0,32420.0,-14.083898827884022,17195.0,19258.0,21255.0,-19.101387908727364,R,A
1442,Mississippi,Lincoln County,33936,34527.0,34896.0,-2.751031636863821,21404.0,22090.0,22469.0,-4.739863812363698,R,B
1443,Mississippi,Lowndes County,58309,59725.0,59796.0,-2.4867884139407326,36935.0,39078.0,39633.0,-6.807458431105395,R,A
1444,Mississippi,Madison County,106871,102516.0,95546.0,11.852929478994412,69882.0,68625.0,64327.0,8.635565159264381,S,N
1445,Mississippi,Marion County,24441,25430.0,26987.0,-9.434172008744957,15127.0,16090.0,17280.0,-12.459490740740742,R,A
1446,Mississippi,Marshall County,35301,35918.0,37071.0,-4.774621671926848,22701.0,23769.0,25240.0,-10.059429477020599,R,A
1447,Mississippi,Monroe County,35123,35831.0,36913.0,-4.849240105112019,21568.0,22483.0,23722.0,-9.080178737037347,R,A
1448,Mississippi,Montgomery County,9661,10190.0,10894.0,-11.318156783550581,5635.0,6222.0,6855.0,-17.797228300510582,R,A
1449,Mississippi,Neshoba County,28996,29491.0,29696.0,-2.35721982758621,17605.0,18095.0,18548.0,-5.084106103083885,R,A
1450,Mississippi,Newton County,20866,21578.0,21661.0,-3.6701906652509164,13037.0,13566.0,13816.0,-5.63839027214823,R,A
1451,Mississippi,Noxubee County,10236,10948.0,11482.0,-10.851767984671657,6354.0,7012.0,7389.0,-14.00730816077954,R,A
1452,Mississippi,Oktibbeha County,49789,49589.0,47725.0,4.324777370350974,36473.0,36905.0,35923.0,1.5310525290204158,R,N
1453,Mississippi,Panola County,33848,34204.0,34643.0,-2.2948358975839245,21241.0,21998.0,22620.0,-6.09637488947834,R,A
1454,Mississippi,Pearl River County,55876,54978.0,55683.0,0.3466048883860484,34480.0,34872.0,36242.0,-4.861762595883235,R,B
1455,Mississippi,Perry County,11862,12083.0,12235.0,-3.048630976706168,7363.0,7726.0,7998.0,-7.939484871217806,R,A
1456,Mississippi,Pike County,38997,39907.0,40442.0,-3.5730181494485924,23874.0,24767.0,25645.0,-6.905829596412561,R,A
1457,Mississippi,Pontotoc County,32461,30884.0,30055.0,8.005323573448674,20370.0,19631.0,19504.0,4.440114848236254,R,N
1458,Mississippi,Prentiss County,25013,25457.0,25232.0,-0.8679454660748265,15632.0,16257.0,16423.0,-4.816416001948487,R,B
1459,Mississippi,Quitman County,6760,7513.0,8152.0,-17.075564278704615,4235.0,4848.0,5275.0,-19.715639810426545,R,A
1460,Mississippi,Rankin County,155975,149507.0,142518.0,9.442316058322465,102104.0,98883.0,96368.0,5.952183297360114,S,N
1461,Mississippi,Scott County,28061,28445.0,28342.0,-0.991461435325669,17178.0,18008.0,18471.0,-7.0001624167614125,R,A
1462,Mississippi,Sharkey County,4160,4568.0,4886.0,-14.858780188293085,2490.0,2864.0,3174.0,-21.550094517958406,R,A
1463,Mississippi,Simpson County,26629,27177.0,27527.0,-3.262251607512623,16491.0,17191.0,17704.0,-6.851558969724358,R,A
1464,Mississippi,Smith County,15779,16073.0,16494.0,-4.33490966412029,9584.0,10061.0,10456.0,-8.339709257842387,R,A
1465,Mississippi,Stone County,18360,18283.0,17907.0,2.529736974367558,11891.0,12266.0,12156.0,-2.1799934188877934,R,B
1466,Mississippi,Sunflower County,24740,26883.0,28983.0,-14.639616326812266,16661.0,18447.0,20005.0,-16.71582104473881,R,A
1467,Mississippi,Tallahatchie County,13707,14619.0,15337.0,-10.627893329855908,9242.0,10162.0,10738.0,-13.93183088098342,R,A
1468,Mississippi,Tate County,28539,28465.0,28978.0,-1.5149423700738462,18323.0,18627.0,19206.0,-4.59752160783089,R,B
1469,Mississippi,Tippah County,21748,22025.0,22184.0,-1.9653804543815379,13685.0,14037.0,14234.0,-3.8569622031754958,R,B
1470,Mississippi,Tishomingo County,19275,19485.0,19624.0,-1.7784345699143889,11792.0,12135.0,12368.0,-4.657179818887447,R,B
1471,Mississippi,Tunica County,9392,10264.0,10763.0,-12.73808417727399,5891.0,6564.0,7001.0,-15.854877874589345,R,A
1472,Mississippi,Union County,28866,28309.0,27141.0,6.355698021443579,17975.0,17894.0,17397.0,3.322411910099432,R,N
1473,Mississippi,Walthall County,14294,14604.0,15395.0,-7.151672620980842,8665.0,9069.0,9604.0,-9.777176176593084,R,A
1474,Mississippi,Warren County,44841,47496.0,48833.0,-8.174799827985169,27995.0,30759.0,32086.0,-12.750109081842552,R,A
1475,Mississippi,Washington County,42837,47991.0,51098.0,-16.16697326705546,26209.0,30756.0,33196.0,-21.047716592360523,R,A
1476,Mississippi,Wayne County,20317,20515.0,20782.0,-2.2375132326051372,12547.0,12975.0,13414.0,-6.463396451468617,R,A
1477,Mississippi,Webster County,9676,9881.0,10267.0,-5.756306613421646,6047.0,6260.0,6521.0,-7.268823800030666,R,A
1478,Mississippi,Wilkinson County,8351,9089.0,9863.0,-15.330021291696239,5379.0,5971.0,6633.0,-18.905472636815922,R,A
1479,Mississippi,Winston County,17845,18452.0,19202.0,-7.066972190396836,10791.0,11419.0,12046.0,-10.418396148098951,R,A
1480,Mississippi,Yalobusha County,11982,12457.0,12626.0,-5.100586092190717,7261.0,7742.0,8043.0,-9.72274027104314,R,A
1481,Mississippi,Yazoo County,26982,27424.0,28135.0,-4.098098453883059,18126.0,18362.0,18950.0,-4.348284960422166,R,B
1482,Missouri,Adair County,25399,25396.0,25638.0,-0.9322100007800871,17764.0,17974.0,18314.0,-3.003166976083871,R,B
1483,Missouri,Andrew County,17586,17316.0,17345.0,1.3894494090515908,10809.0,11034.0,11256.0,-3.9712153518123627,R,B
1484,Missouri,Atchison County,5096,5292.0,5656.0,-9.9009900990099,2929.0,3121.0,3505.0,-16.433666191155496,R,A
1485,Missouri,Audrain County,24835,25976.0,25453.0,-2.428004557419561,15609.0,16745.0,16292.0,-4.192241590964896,R,B
1486,Missouri,Barry County,35818,35300.0,35555.0,0.7396990577977824,21333.0,21671.0,22257.0,-4.151502897964687,R,B
1487,Missouri,Barton County,11592,11834.0,12384.0,-6.395348837209303,6945.0,7241.0,7596.0,-8.570300157977883,R,A
1488,Missouri,Bates County,16242,16361.0,17026.0,-4.604722189592392,9931.0,10063.0,10534.0,-5.724321245490794,R,A
1489,Missouri,Benton County,19627,18815.0,19109.0,2.7107645612015174,10577.0,10597.0,11348.0,-6.794148748678186,R,A
1490,Missouri,Bollinger County,12111,12320.0,12349.0,-1.9272815612600191,7370.0,7734.0,7926.0,-7.0148877113297985,R,A
1491,Missouri,Boone County,182991,174563.0,163208.0,12.121342091073961,127467.0,125585.0,119220.0,6.917463512833422,S,N
1492,Missouri,Buchanan County,86530,89137.0,89071.0,-2.852780366224694,55551.0,58806.0,59234.0,-6.217712800081032,R,A
1493,Missouri,Butler County,42178,42857.0,42785.0,-1.4187215145494925,25837.0,26742.0,27213.0,-5.056406864366291,R,A
1494,Missouri,Caldwell County,9051,8996.0,9428.0,-3.9987271955876147,5495.0,5508.0,5893.0,-6.75377566604446,R,A
1495,Missouri,Callaway County,44887,44722.0,44312.0,1.2976168983571013,29508.0,30315.0,30696.0,-3.8702111024237706,R,B
1496,Missouri,Camden County,46414,44793.0,44096.0,5.256712626995652,26346.0,26334.0,27609.0,-4.574595240682388,R,N
1497,Missouri,Cape Girardeau County,79512,78297.0,75905.0,4.751992622356904,51466.0,51966.0,51203.0,0.5136417788020209,R,N
1498,Missouri,Carroll County,8554,8882.0,9282.0,-7.843137254901967,5091.0,5410.0,5749.0,-11.445468777178636,R,A
1499,Missouri,Carter County,5991,6280.0,6292.0,-4.783852511125241,3604.0,3863.0,4006.0,-10.034947578632048,R,A
1500,Missouri,Cass County,106806,101389.0,99756.0,7.067244075544332,67321.0,64815.0,64299.0,4.699917572590562,S,N
1501,Missouri,Cedar County,14322,13790.0,13969.0,2.5270241248478875,8115.0,7916.0,8141.0,-0.3193710846333353,R,N
1502,Missouri,Chariton County,7360,7582.0,7836.0,-6.074527820316488,4114.0,4413.0,4692.0,-12.318840579710145,R,A
1503,Missouri,Christian County,90655,83154.0,77841.0,16.461761796482577,56837.0,53129.0,50505.0,12.537372537372526,R,N
1504,Missouri,Clark County,6830,6811.0,7139.0,-4.32833730214316,4041.0,4189.0,4472.0,-9.63774597495528,R,A
1505,Missouri,Clay County,253463,235344.0,222649.0,13.839720816172552,165883.0,155611.0,149398.0,11.034284260833482,S,N
1506,Missouri,Clinton County,20553,20592.0,20740.0,-0.901639344262295,12832.0,13020.0,13315.0,-3.6274877957191087,R,B
1507,Missouri,Cole County,76191,76838.0,76145.0,0.06041105785015155,48614.0,50989.0,51719.0,-6.00359635723815,R,A
1508,Missouri,Cooper County,17102,17615.0,17601.0,-2.835066189421054,10667.0,11481.0,11624.0,-8.232966276668963,R,A
1509,Missouri,Crawford County,23739,24510.0,24631.0,-3.6214526409808823,14533.0,15299.0,15676.0,-7.291400867568254,R,A
1510,Missouri,Dade County,7568,7576.0,7839.0,-3.457073606327332,4441.0,4585.0,4817.0,-7.805688187668669,R,A
1511,Missouri,Dallas County,17219,16362.0,16723.0,2.965975004484833,10228.0,9952.0,10485.0,-2.451120648545546,R,N
1512,Missouri,Daviess County,8283,8281.0,8444.0,-1.9066792989104742,4860.0,4868.0,5124.0,-5.152224824355967,R,A
1513,Missouri,DeKalb County,10944,12559.0,12899.0,-15.156213659973638,7113.0,8871.0,9210.0,-22.76872964169381,R,A
1514,Missouri,Dent County,15481,15662.0,15739.0,-1.6392401041997573,9127.0,9453.0,9719.0,-6.091161642144249,R,A
1515,Missouri,Douglas County,13344,13374.0,13652.0,-2.256079695282742,7568.0,7933.0,8467.0,-10.617692216841856,R,A
1516,Missouri,Dunklin County,28878,30868.0,31951.0,-9.617852336390097,17202.0,18961.0,19972.0,-13.869417184057674,R,A
1517,Missouri,Franklin County,104469,102265.0,101424.0,3.0022479886417486,65769.0,66152.0,66788.0,-1.525723183805472,S,B
1518,Missouri,Gasconade County,14566,14753.0,15207.0,-4.215164069178668,8683.0,9054.0,9399.0,-7.617831684221721,R,A
1519,Missouri,Gentry County,6484,6650.0,6749.0,-3.926507630760112,3781.0,3979.0,4015.0,-5.828144458281448,R,A
1520,Missouri,Greene County,294997,287543.0,275320.0,7.146956269068716,193789.0,192192.0,187844.0,3.1648602031473017,S,N
1521,Missouri,Grundy County,9595,10033.0,10254.0,-6.4267602886678326,5474.0,5919.0,6084.0,-10.026298487836948,R,A
1522,Missouri,Harrison County,8321,8631.0,8968.0,-7.214540588760032,4757.0,5010.0,5221.0,-8.887186362765753,R,A
1523,Missouri,Henry County,22076,21728.0,22265.0,-0.848865933078824,12979.0,13214.0,13768.0,-5.730679837303898,R,A
1524,Missouri,Hickory County,9586,9269.0,9646.0,-0.6220194899440146,5102.0,4924.0,5424.0,-5.936578171091444,R,N
1525,Missouri,Holt County,4232,4483.0,4915.0,-13.896236012207531,2419.0,2650.0,3048.0,-20.63648293963255,R,A
1526,Missouri,Howard County,10001,10136.0,10141.0,-1.380534464056804,6168.0,6488.0,6704.0,-7.995226730310268,R,A
1527,Missouri,Howell County,40262,40071.0,40544.0,-0.6955406471981007,24021.0,24603.0,25142.0,-4.458674727547529,R,B
1528,Missouri,Iron County,10098,10200.0,10591.0,-4.65489566613162,6143.0,6339.0,6751.0,-9.006073174344543,R,A
1529,Missouri,Jackson County,705925,687182.0,674854.0,4.604106962394838,457748.0,453141.0,452089.0,1.2517446785920372,U,N
1530,Missouri,Jasper County,121648,118623.0,117662.0,3.387669765939716,77085.0,76249.0,76388.0,0.9124469812012315,S,N
1531,Missouri,Jefferson County,226543,223185.0,219130.0,3.382923378816227,147618.0,148983.0,148991.0,-0.9215321730842829,S,B
1532,Missouri,Johnson County,54219,53717.0,52689.0,2.9038319193759543,37261.0,37574.0,36975.0,0.7734956051385966,R,N
1533,Missouri,Knox County,3940,3907.0,4125.0,-4.484848484848481,2280.0,2309.0,2448.0,-6.8627450980392135,R,A
1534,Missouri,Laclede County,35895,35506.0,35697.0,0.5546684595344242,21931.0,22082.0,22676.0,-3.2854118892220896,R,B
1535,Missouri,Lafayette County,33006,32633.0,33380.0,-1.1204313960455403,20345.0,20548.0,21245.0,-4.236290891974582,R,B
1536,Missouri,Lawrence County,38175,37999.0,38590.0,-1.0754081368230084,23170.0,23363.0,23889.0,-3.009753443007246,R,B
1537,Missouri,Lewis County,9810,10141.0,10206.0,-3.880070546737213,6110.0,6439.0,6561.0,-6.873952141441853,R,A
1538,Missouri,Lincoln County,60119,54569.0,52673.0,14.136274751770351,38887.0,35918.0,34725.0,11.985601151907854,R,N
1539,Missouri,Linn County,11830,12290.0,12774.0,-7.390010959762017,7006.0,7364.0,7757.0,-9.681577929611962,R,A
1540,Missouri,Livingston County,14413,14943.0,15128.0,-4.726335272342674,8787.0,9397.0,9609.0,-8.554480174836087,R,A
1541,Missouri,McDonald County,22900,22721.0,23071.0,-0.7411902388279712,14482.0,14620.0,14836.0,-2.3860878943111397,R,B
1542,Missouri,Macon County,15095,15271.0,15580.0,-3.1129653401797186,8790.0,9009.0,9411.0,-6.598661141217721,R,A
1543,Missouri,Madison County,12113,12182.0,12197.0,-0.6886939411330673,7413.0,7588.0,7655.0,-3.161332462442845,R,B
1544,Missouri,Maries County,8795,8934.0,9159.0,-3.974232994868432,5394.0,5553.0,5743.0,-6.076963259620404,R,A
1545,Missouri,Marion County,28423,28719.0,28785.0,-1.2575994441549443,17604.0,18251.0,18454.0,-4.606047469383334,R,B
1546,Missouri,Mercer County,3558,3660.0,3770.0,-5.623342175066314,2029.0,2186.0,2223.0,-8.726945569050837,R,A
1547,Missouri,Miller County,25791,24865.0,24701.0,4.412776810655439,15664.0,15576.0,15753.0,-0.5649717514124242,R,N
1548,Missouri,Mississippi County,12691,13984.0,14333.0,-11.456080373962186,8049.0,9078.0,9497.0,-15.246920080025273,R,A
1549,Missouri,Moniteau County,15585,15878.0,15630.0,-0.2879078694817627,9731.0,10213.0,10222.0,-4.803365290549799,R,B
1550,Missouri,Monroe County,8672,8635.0,8787.0,-1.30875156481165,4991.0,5157.0,5467.0,-8.706786171574898,R,A
1551,Missouri,Montgomery County,11294,11579.0,12209.0,-7.494471291670079,6902.0,7121.0,7594.0,-9.112457203055047,R,A
1552,Missouri,Morgan County,20716,20072.0,20542.0,0.8470450783760075,11775.0,11607.0,12268.0,-4.0185849364199555,R,N
1553,Missouri,New Madrid County,16693,18070.0,18928.0,-11.807903634826712,10132.0,11286.0,12117.0,-16.381942725096977,R,A
1554,Missouri,Newton County,58451,58165.0,58172.0,0.47961218455614407,35947.0,36523.0,37161.0,-3.2668658001668405,R,B
1555,Missouri,Nodaway County,21743,22649.0,23402.0,-7.089137680540125,15452.0,16406.0,16842.0,-8.253176582353639,R,A
1556,Missouri,Oregon County,10411,10864.0,10934.0,-4.783244924089991,6027.0,6381.0,6824.0,-11.679366940211022,R,A
1557,Missouri,Osage County,13535,13540.0,13907.0,-2.6749119148630207,8605.0,8703.0,8964.0,-4.00490852298081,R,B
1558,Missouri,Ozark County,9083,9373.0,9746.0,-6.802790888569666,5010.0,5361.0,5859.0,-14.490527393753204,R,A
1559,Missouri,Pemiscot County,15600,17427.0,18260.0,-14.567360350492887,9379.0,10854.0,11413.0,-17.821782178217827,R,A
1560,Missouri,Perry County,19194,19066.0,18931.0,1.3892557181342857,11826.0,12101.0,12028.0,-1.6794146990355863,R,B
1561,Missouri,Pettis County,42490,42303.0,42263.0,0.5371128410193382,26229.0,26887.0,26984.0,-2.797954343314557,R,B
1562,Missouri,Phelps County,44414,44801.0,45298.0,-1.9515210384564385,29080.0,30007.0,31054.0,-6.356669028144523,R,A
1563,Missouri,Pike County,17552,18404.0,18474.0,-4.9907978780989515,10881.0,11883.0,12246.0,-11.146496815286621,R,A
1564,Missouri,Platte County,106532,96552.0,89714.0,18.7462380453441,69275.0,64505.0,61482.0,12.675254546045988,S,N
1565,Missouri,Polk County,32490,31272.0,31158.0,4.274985557481226,20470.0,19839.0,19920.0,2.7610441767068172,R,N
1566,Missouri,Pulaski County,52709,53324.0,52865.0,-0.2950912702165853,37912.0,38925.0,38412.0,-1.3016765594085156,R,B
1567,Missouri,Putnam County,4688,4864.0,4974.0,-5.749899477281861,2646.0,2824.0,2922.0,-9.445585215605746,R,A
1568,Missouri,Ralls County,10299,10171.0,10196.0,1.0102000784621312,6259.0,6323.0,6560.0,-4.588414634146343,R,B
1569,Missouri,Randolph County,24409,25063.0,25454.0,-4.105445116681072,15874.0,16598.0,16907.0,-6.109895309635061,R,A
1570,Missouri,Ray County,22915,22799.0,23517.0,-2.5598503210443546,14307.0,14604.0,15232.0,-6.072741596638654,R,A
